,theta_vb,theta_bj,theta_wv,pdf_vb,pdf_bj,pdf_wv,pdf_vb_std,pdf_bj_std,pdf_wv_std
114,1.42528335429049,1.42528335429049,1.42528335429049,0.41317987899999997,0.1545140725,0.462484342,0.017151764000000014,0.0028656669999999884,0.001482145999999962
115,1.415168873450711,1.415168873450711,1.415168873450711,0.4135472915,0.1549922765,0.4626442615,0.017659630999999953,0.0028548569999999884,0.0015438349999999934
116,1.4050383154853803,1.4050383154853803,1.4050383154853803,0.41409092999999997,0.1555417205,0.4628362385,0.018072283999999994,0.0029617929999999904,0.0015719929999999938
117,1.3948905586311802,1.3948905586311802,1.3948905586311802,0.41466367550000005,0.156089893,0.463130777,0.018774408999999992,0.0029215380000000013,0.0013419599999999754
118,1.3847244644639733,1.3847244644639733,1.3847244644639733,0.4153265385,0.1566615725,0.4632337985,0.019105971,0.0029329729999999776,0.0014574949999999753
119,1.374538876631243,1.374538876631243,1.374538876631243,0.4159888075,0.157363432,0.46357676800000003,0.019747612999999997,0.0030997480000000133,0.0016099980000000014
120,1.3643326195339043,1.3643326195339043,1.3643326195339043,0.416629147,0.1580600325,0.46394428050000003,0.02034277000000001,0.0030274370000000217,0.0014313810000000093
121,1.3541044969529856,1.3541044969529856,1.3541044969529856,0.4174463435,0.158836896,0.4641751335,0.02071156299999999,0.003027830000000009,0.0015771730000000428
122,1.3438532906163765,1.3438532906163765,1.3438532906163765,0.41815841249999997,0.1595963755,0.464495567,0.021330565000000024,0.0031053469999999805,0.001470717999999982
123,1.3335777587004611,1.3335777587004611,1.3335777587004611,0.419048708,0.160418037,0.4648479915,0.021844368000000003,0.0030752460000000037,0.0015138409999999602
124,1.3232766342610807,1.3232766342610807,1.3232766342610807,0.42006732599999996,0.1613400705,0.465201175,0.022244050000000015,0.0031285490000000082,0.0014874960000000326
125,1.3129486235878178,1.3129486235878178,1.3129486235878178,0.42100363100000004,0.1622963375,0.465597373,0.022587497999999984,0.003289186999999999,0.0013936820000000072
126,1.3025924044751211,1.3025924044751211,1.3025924044751211,0.421923924,0.1632934885,0.4659808945,0.02310738200000001,0.003175509000000021,0.0014503590000000122
